date,market,ticker,name,high,close,change_pct
2026-08-31,JP,6098.T,リクルートHD,18215.0,18215.0,2.33
2026-08-31,JP,9432.T,NTT,173.0,172.5,2.31
2026-08-28,US,EXPD,Expeditors International,192.28,190.97,0.13
2026-08-28,US,GEN,Gen Digital,31.29,31.02,1.7
2026-08-28,US,IVZ,Invesco,33.66,32.86,-1.35
2026-08-28,US,MPC,Marathon Petroleum,369.12,368.83,1.46
2026-08-28,US,RVTY,Revvity,130.07,128.8,-0.7
