date,market,ticker,name,high,close,change_pct
2026-09-07,JP,9101.T,日本郵船,7465.0,7420.0,3.66
2026-09-04,US,BNY,BNY Mellon,165.84,164.84,0.31
2026-09-04,US,DELL,Dell Technologies,534.99,524.14,1.5
2026-09-04,US,HPQ,HP Inc.,32.78,32.64,2.22
2026-09-04,US,IQV,IQVIA,271.8,267.77,-1.42
