date,market,ticker,name,high,close,change_pct
2026-09-09,JP,8001.T,伊藤忠商事,2326.5,2299.0,0.97
2026-09-08,US,COP,ConocoPhillips,137.53,135.04,0.58
2026-09-08,US,DELL,Dell Technologies,538.47,533.88,1.86
2026-09-08,US,MPC,Marathon Petroleum,399.62,397.77,2.28
2026-09-08,US,PSX,Phillips 66,261.0,259.14,1.59
2026-09-08,US,VLO,Valero Energy,384.26,382.85,3.27
