market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
JP,8614.T,東洋証券,745.0,84.0,79.7,0.59,0.87,5.2,64.9,ブレイク待ち
JP,3106.T,倉敷紡績,11070.0,83.0,89.6,0.57,0.56,3.7,70.3,ブレイク待ち
JP,4463.T,日華化学,2012.0,83.0,82.2,0.3,0.54,-1.3,52.0,ブレイク待ち
JP,5867.T,エスネットワークス,1324.0,83.0,67.7,0.48,0.54,6.6,78.2,ブレイク待ち
JP,7453.T,良品計画,4221.0,83.0,79.8,0.42,0.67,-2.3,48.7,ブレイク待ち
JP,8022.T,美津濃,4060.0,83.0,79.0,0.47,0.86,0.0,58.0,ブレイク待ち
JP,8125.T,ワキタ,1973.0,83.0,68.2,0.28,0.68,1.1,59.4,ブレイク待ち
JP,8410.T,セブン銀行,337.6000061035156,83.0,88.6,0.32,0.58,1.1,62.7,ブレイク待ち
JP,8601.T,大和証券グループ本社,1867.0,83.0,96.0,0.54,0.81,3.0,75.8,ブレイク待ち
JP,9119.T,飯野海運,1731.0,83.0,74.9,0.6,0.85,3.6,61.3,ブレイク待ち
JP,2269.T,明治ホールディングス,4377.0,82.0,86.4,0.45,0.85,2.2,59.9,ブレイク待ち
JP,3034.T,クオールホールディングス,2264.0,82.0,59.9,0.5,0.62,-5.4,24.5,ブレイク待ち
JP,3665.T,エニグモ,422.0,82.0,55.6,0.4,0.85,1.1,59.4,ブレイク待ち
JP,3708.T,特種東海製紙,2129.0,82.0,88.0,0.34,0.78,-0.1,53.4,ブレイク待ち
JP,3841.T,ジーダット,1367.0,82.0,77.9,0.52,0.57,3.6,70.4,ブレイク待ち
JP,4471.T,三洋化成工業,5980.0,82.0,72.4,0.37,0.9,-3.8,46.0,ブレイク待ち
JP,5186.T,ニッタ,6760.0,82.0,84.8,0.52,0.71,-0.1,60.8,ブレイク待ち
JP,5697.T,サンユウ,815.0,82.0,77.9,0.29,0.31,-0.7,44.4,ブレイク待ち
JP,6018.T,阪神内燃機工業,6140.0,82.0,84.5,0.42,0.09,0.7,64.4,ブレイク待ち
JP,6080.T,Ｍ＆Ａキャピタルパートナーズ,4100.0,82.0,84.0,0.37,0.42,-0.5,57.1,ブレイク待ち
JP,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,9254.0,82.0,68.9,0.27,0.82,8.2,72.9,ブレイク待ち
JP,6627.T,テラプローブ,11240.0,82.0,64.1,0.52,0.41,-0.4,61.7,ブレイク待ち
JP,6737.T,ＥＩＺＯ,3060.0,82.0,87.0,0.33,0.68,0.6,62.1,ブレイク待ち
JP,8395.T,佐賀銀行,6530.0,82.0,92.6,0.51,0.73,3.3,50.8,ブレイク待ち
JP,9366.T,サンリツ,1115.0,82.0,88.7,0.52,0.7,1.9,59.5,ブレイク待ち
JP,2429.T,ワールドホールディングス,2765.0,81.0,72.3,0.52,0.62,-0.6,48.7,ブレイク待ち
JP,4619.T,日本特殊塗料,2676.0,81.0,88.6,0.24,0.85,0.1,50.6,ブレイク待ち
JP,4848.T,フルキャストホールディングス,1810.0,81.0,75.3,0.35,0.43,-0.7,35.7,ブレイク待ち
JP,6287.T,サトー,2704.0,81.0,72.6,0.52,0.64,-1.6,43.6,ブレイク待ち
JP,7213.T,レシップホールディングス,663.0,81.0,88.4,0.37,0.67,0.2,59.3,ブレイク待ち
JP,7949.T,小松ウオール工業,2846.0,81.0,68.8,0.34,0.81,1.9,68.2,ブレイク待ち
JP,3024.T,クリエイト,1169.0,80.0,60.2,0.33,0.43,0.9,53.4,ブレイク待ち
JP,4763.T,クリーク・アンド・リバー社,1459.0,80.0,60.6,0.43,0.66,-1.7,40.1,ブレイク待ち
JP,5257.T,ノバシステム,2851.0,80.0,81.3,0.38,0.59,3.2,74.6,ブレイク待ち
JP,6810.T,マクセル,2528.0,80.0,82.2,0.6,0.71,3.0,66.5,ブレイク待ち
JP,7254.T,ユニバンス,840.0,80.0,79.6,0.39,0.32,2.4,63.0,ブレイク待ち
JP,7951.T,ヤマハ,1291.0,80.0,69.9,0.48,0.78,-2.8,52.7,ブレイク待ち
JP,7971.T,東リ,709.0,80.0,58.3,0.43,0.54,1.7,62.4,ブレイク待ち
JP,7979.T,松風,2264.0,80.0,80.5,0.39,0.66,-1.8,29.6,ブレイク待ち
JP,9332.T,ＮＩＳＳＯホールディングス,665.0,80.0,61.7,0.53,0.84,1.1,60.0,ブレイク待ち
JP,2436.T,共同ピーアール,594.0,79.0,70.7,0.48,0.87,-5.0,31.6,ブレイク待ち
JP,3467.T,アグレ都市デザイン,2855.0,79.0,79.9,0.43,0.57,-0.4,54.7,ブレイク待ち
JP,4062.T,イビデン,21590.0,79.0,75.4,0.3,0.88,7.4,62.7,ブレイク待ち
JP,4208.T,ＵＢＥ,3436.0,79.0,81.9,0.46,0.8,-2.1,38.4,ブレイク待ち
JP,4324.T,電通グループ,3616.0,79.0,79.1,0.46,0.71,-0.3,57.8,ブレイク待ち
JP,6249.T,ゲームカードホールディングス,2834.0,79.0,63.5,0.36,0.57,2.8,68.5,ブレイク待ち
JP,6545.T,インターネットインフィニティー,810.0,79.0,68.8,0.59,0.5,-3.4,45.1,ブレイク待ち
JP,7912.T,大日本印刷,3049.0,79.0,66.1,0.47,0.7,-2.8,21.8,ブレイク待ち
JP,7988.T,ニフコ,4953.0,79.0,61.1,0.35,0.8,-2.1,51.4,ブレイク待ち
JP,8255.T,アクシアル　リテイリング,1272.0,79.0,86.8,0.49,0.55,2.2,55.0,ブレイク待ち
JP,8365.T,富山銀行,2398.0,79.0,74.6,0.45,0.58,1.7,56.2,ブレイク待ち
JP,9432.T,ＮＴＴ,170.5,79.0,83.5,0.53,0.78,3.6,70.2,ブレイク待ち
JP,2681.T,ゲオホールディングス,2365.0,78.0,86.6,0.46,0.75,2.1,63.7,ブレイク待ち
JP,3843.T,フリービット,1648.0,78.0,65.8,0.47,0.55,-3.1,36.7,ブレイク待ち
JP,4452.T,花王,3431.0,78.0,61.1,0.44,0.58,-3.1,43.7,ブレイク待ち
JP,4502.T,武田薬品工業,5759.0,78.0,85.8,0.43,0.8,1.3,49.3,ブレイク待ち
JP,4527.T,ロート製薬,2858.0,78.0,70.8,0.46,0.75,0.2,54.5,ブレイク待ち
JP,5658.T,日亜鋼業,403.0,78.0,77.6,0.45,0.64,1.6,50.0,ブレイク待ち
JP,6306.T,日工,991.0,78.0,80.4,0.39,0.77,-1.8,37.1,ブレイク待ち
JP,6533.T,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,1134.0,78.0,64.6,0.39,0.62,-5.4,37.6,ブレイク待ち
JP,7208.T,カネミツ,1319.0,78.0,86.2,0.23,0.33,0.9,62.8,ブレイク待ち
JP,7433.T,伯東,5230.0,78.0,88.1,0.42,0.67,-0.6,61.3,ブレイク待ち
JP,8370.T,紀陽銀行,5110.0,78.0,96.7,0.51,0.7,2.9,69.9,ブレイク待ち
JP,9081.T,神奈川中央交通,3985.0,78.0,87.6,0.52,0.9,2.0,71.1,ブレイク待ち
JP,9692.T,シーイーシー,2311.0,78.0,62.5,0.55,0.75,-3.0,47.0,ブレイク待ち
JP,2602.T,日清オイリオグループ,2054.0,77.0,88.7,0.52,0.72,2.4,59.6,ブレイク待ち
JP,5445.T,東京鐵鋼,2036.0,77.0,58.7,0.44,0.7,0.8,56.6,ブレイク待ち
JP,5976.T,高周波熱錬,1476.0,77.0,75.4,0.39,0.81,-1.2,45.1,ブレイク待ち
JP,6508.T,明電舎,10760.0,77.0,72.9,0.47,0.78,-5.6,42.8,ブレイク待ち
JP,6741.T,日本信号,1802.0,77.0,85.0,0.46,0.75,-1.5,59.6,ブレイク待ち
JP,6890.T,フェローテック,9510.0,77.0,72.5,0.41,0.59,4.9,66.7,ブレイク待ち
JP,7181.T,かんぽ生命保険,1735.5,77.0,87.7,0.45,0.84,2.7,76.6,ブレイク待ち
JP,7616.T,コロワイド,2048.0,77.0,76.6,0.38,0.82,-0.9,57.7,ブレイク待ち
JP,7877.T,永大化工,2240.0,77.0,79.7,0.44,0.32,1.8,48.5,ブレイク待ち
JP,8051.T,山善,1912.0,77.0,86.2,0.43,0.87,-0.1,55.9,ブレイク待ち
JP,8150.T,三信電気,3220.0,77.0,75.1,0.59,0.85,1.7,66.1,ブレイク待ち
JP,8331.T,千葉銀行,2809.0,77.0,94.3,0.4,0.82,1.3,59.6,ブレイク待ち
JP,9201.T,日本航空,3001.0,77.0,68.7,0.38,0.66,-0.4,52.6,ブレイク待ち
JP,9339.T,コーチ・エィ,1432.0,77.0,66.2,0.23,0.78,1.0,45.9,ブレイク待ち
JP,4203.T,住友ベークライト,7167.0,76.0,75.1,0.5,0.6,-4.0,47.2,ブレイク待ち
JP,4221.T,大倉工業,5490.0,76.0,76.0,0.32,0.69,-2.4,47.5,ブレイク待ち
JP,4578.T,大塚ホールディングス,11770.0,76.0,80.1,0.37,0.79,-3.3,43.8,ブレイク待ち
JP,4613.T,関西ペイント,2795.0,76.0,65.8,0.4,0.64,-3.2,38.8,ブレイク待ち
JP,5542.T,新報国マテリアル,930.0,76.0,67.9,0.51,0.72,0.0,30.7,ブレイク待ち
JP,5922.T,那須電機鉄工,20200.0,76.0,91.4,0.49,0.36,0.6,41.1,ブレイク待ち
JP,6309.T,巴工業,2023.0,76.0,68.0,0.45,0.77,1.1,63.6,ブレイク待ち
JP,6643.T,戸上電機製作所,5780.0,76.0,58.8,0.42,0.52,0.2,60.2,ブレイク待ち
JP,7337.T,ひろぎんホールディングス,2367.0,76.0,93.0,0.5,0.75,1.6,64.7,ブレイク待ち
JP,7366.T,ＬＩＴＡＬＩＣＯ,1787.0,76.0,80.6,0.45,0.7,-2.0,46.3,ブレイク待ち
JP,7388.T,ＦＰパートナー,2323.0,76.0,62.5,0.55,0.61,3.1,64.1,ブレイク待ち
JP,8008.T,ヨンドシーホールディングス,2090.0,76.0,76.4,0.43,0.51,-1.1,41.2,ブレイク待ち
JP,9743.T,丹青社,1514.0,76.0,59.0,0.44,0.55,2.0,65.6,ブレイク待ち
JP,9869.T,加藤産業,6680.0,76.0,71.0,0.44,0.74,1.9,63.0,ブレイク待ち
JP,2892.T,日本食品化工,4580.0,75.0,86.4,0.2,0.65,1.8,78.6,ブレイク待ち
JP,3201.T,日本毛織,1981.0,75.0,76.3,0.27,0.67,0.7,62.9,ブレイク待ち
JP,4401.T,ＡＤＥＫＡ,4490.0,75.0,67.3,0.31,0.59,-1.8,48.5,ブレイク待ち
JP,4465.T,ニイタカ,2410.0,75.0,55.9,0.42,0.35,1.2,70.2,ブレイク待ち
JP,7476.T,アズワン,2435.0,75.0,68.7,0.44,0.68,0.3,60.2,ブレイク待ち
JP,8088.T,岩谷産業,2131.5,75.0,77.9,0.4,0.88,-2.3,42.3,ブレイク待ち
JP,8772.T,アサックス,899.0,75.0,66.2,0.41,0.83,2.3,70.9,ブレイク待ち
JP,9044.T,ＮＡＮＫＡＩ,3122.0,75.0,73.3,0.4,0.79,4.0,85.5,ブレイク待ち
JP,2809.T,キユーピー,4668.0,74.0,75.8,0.38,0.71,-0.2,42.4,ブレイク待ち
JP,3950.T,ザ・パック,1441.0,74.0,75.0,0.59,0.51,-2.5,41.0,ブレイク待ち
JP,4008.T,住友精化,1457.0,74.0,80.3,0.34,0.79,-2.8,41.8,ブレイク待ち
JP,4205.T,日本ゼオン,2409.5,74.0,80.7,0.59,0.84,-1.0,54.5,ブレイク待ち
JP,6061.T,ユニバーサル園芸社,3140.0,74.0,64.2,0.52,0.41,0.4,59.3,ブレイク待ち
JP,6457.T,グローリー,4497.0,74.0,67.0,0.43,0.71,-5.5,34.8,ブレイク待ち
JP,6652.T,ＩＤＥＣ,3590.0,74.0,77.6,0.54,0.71,-2.1,52.0,ブレイク待ち
JP,6863.T,ニレコ,999.0,74.0,92.2,0.57,0.79,3.4,68.8,ブレイク待ち
JP,7523.T,アールビバン,1877.0,74.0,60.5,0.06,0.21,-0.7,13.8,ブレイク待ち
JP,8359.T,八十二長野銀行,2772.0,74.0,98.9,0.51,0.82,4.6,90.4,ブレイク待ち
JP,9069.T,センコーグループホールディングス,2219.5,74.0,76.7,0.34,0.64,-1.8,19.4,ブレイク待ち
JP,9434.T,ソフトバンク,240.5,74.0,94.7,0.35,0.68,2.4,68.5,ブレイク待ち
JP,2303.T,ドーン,1384.0,73.0,57.2,0.55,0.73,3.1,67.2,ブレイク待ち
JP,2501.T,サッポロビール,1868.0,73.0,58.9,0.49,0.7,-2.9,33.1,ブレイク待ち
JP,2874.T,横浜冷凍,2180.0,73.0,65.7,0.49,0.5,1.8,51.0,ブレイク待ち
JP,3069.T,ＪＦＬＡホールディングス,168.0,73.0,67.6,0.31,0.75,1.0,66.7,ブレイク待ち
JP,3583.T,オーベクス,1350.0,73.0,68.6,0.35,0.49,3.3,82.7,ブレイク待ち
JP,3946.T,トーモク,4270.0,73.0,66.4,0.53,0.52,-6.3,26.9,ブレイク待ち
JP,6363.T,酉島製作所,2962.0,73.0,63.1,0.53,0.79,-4.1,41.3,ブレイク待ち
JP,6820.T,アイコム,3410.0,73.0,64.0,0.57,0.63,-2.9,42.0,ブレイク待ち
JP,7567.T,栄電子,622.0,73.0,74.6,0.56,0.52,2.5,63.5,ブレイク待ち
JP,7942.T,ＪＳＰ,2874.0,73.0,73.7,0.44,0.88,-5.8,28.7,ブレイク待ち
JP,8354.T,ふくおかフィナンシャルグループ,7849.0,73.0,95.5,0.55,0.83,2.2,71.7,ブレイク待ち
JP,3159.T,丸善ＣＨＩホールディングス,402.0,72.0,73.6,0.38,0.55,-0.8,51.6,ブレイク待ち
JP,3402.T,東レ,1234.0,72.0,66.5,0.52,0.78,-4.4,40.6,ブレイク待ち
JP,5337.T,ダントーホールディングス,839.0,72.0,80.1,0.3,0.24,1.1,56.0,ブレイク待ち
JP,5918.T,瀧上工業,8040.0,72.0,93.8,0.49,0.54,4.4,75.0,ブレイク待ち
JP,5942.T,日本フイルコン,628.0,72.0,56.9,0.22,0.49,-2.6,43.1,ブレイク待ち
JP,7575.T,日本ライフライン,1499.0,72.0,64.0,0.37,0.85,-3.1,40.4,ブレイク待ち
JP,7914.T,共同印刷,1736.0,72.0,88.6,0.35,0.89,0.7,52.0,ブレイク待ち
JP,8101.T,ＧＳＩクレオス,2644.0,72.0,72.3,0.44,0.73,-2.2,32.1,ブレイク待ち
JP,2607.T,不二製油,4430.0,71.0,80.8,0.29,0.86,-0.5,48.3,ブレイク待ち
JP,3028.T,アルペン,2300.0,71.0,73.7,0.27,0.52,-1.3,36.5,ブレイク待ち
JP,3826.T,システムインテグレータ,497.0,71.0,64.0,0.26,0.42,0.6,51.9,ブレイク待ち
JP,4668.T,明光ネットワークジャパン,762.0,71.0,66.7,0.38,0.66,-1.7,44.8,ブレイク待ち
JP,6155.T,高松機械工業,539.0,71.0,84.7,0.4,0.59,0.8,47.2,ブレイク待ち
JP,6549.T,ディーエムソリューションズ,1150.0,71.0,80.8,0.54,0.67,4.0,76.9,ブレイク待ち
JP,7186.T,横浜フィナンシャルグループ,1919.5,71.0,91.9,0.55,0.83,1.1,63.5,ブレイク待ち
JP,7199.T,プレミアグループ,2130.0,71.0,72.6,0.6,0.86,0.5,56.3,ブレイク待ち
JP,7460.T,ヤギ,1652.0,71.0,75.3,0.35,0.49,-1.2,48.6,ブレイク待ち
JP,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,5113.0,71.0,90.8,0.5,0.75,2.7,64.1,ブレイク待ち
JP,9934.T,因幡電機産業,3016.0,71.0,86.6,0.5,0.72,-0.1,59.8,ブレイク待ち
JP,3766.T,システムズ・デザイン,1439.0,70.0,96.2,0.32,0.88,1.4,51.6,ブレイク待ち
JP,5986.T,モリテック　スチール,256.0,70.0,75.0,0.47,0.82,0.5,52.9,ブレイク待ち
JP,7267.T,本田技研工業,1620.5,70.0,72.9,0.38,0.76,-3.8,45.0,ブレイク待ち
JP,8200.T,リンガーハット,2325.0,70.0,69.1,0.27,0.72,0.3,52.7,ブレイク待ち
JP,8550.T,栃木銀行,1088.0,70.0,91.8,0.54,0.69,2.4,58.2,ブレイク待ち
US,GSHD,"Goosehead Insurance, Inc.",65.20999908447266,100.0,60.8,0.28,0.57,-4.1,52.2,ブレイク待ち
US,LFST,Lifestance Health,12.729999542236328,100.0,95.0,0.43,0.87,5.9,53.6,ブレイク待ち
US,MAN,ManpowerGroup,61.97999954223633,100.0,95.1,0.29,0.57,4.9,73.5,ブレイク待ち
US,RNG,"RingCentral, Inc.",73.38999938964844,100.0,91.5,0.37,0.84,10.9,74.6,ブレイク待ち
US,CRL,Charles River Laboratories,288.5,99.0,90.7,0.3,0.84,2.6,51.5,ブレイク待ち
US,VEEV,Veeva Systems,275.0899963378906,99.0,78.2,0.47,0.8,10.5,69.9,ブレイク待ち
US,CAKE,"The Cheesecake Factory, Inc.",107.58000183105469,99.0,85.6,0.33,0.87,-2.0,47.3,ブレイク待ち
US,CBRL,Cracker Barrel,54.689998626708984,99.0,84.3,0.42,0.85,-3.8,35.4,ブレイク待ち
US,EAT,"Brinker International, Inc.",230.22000122070312,99.0,84.0,0.33,0.79,-1.5,41.4,ブレイク待ち
US,NEO,"NeoGenomics Laboratories, Inc.",17.3799991607666,99.0,81.2,0.42,0.55,3.7,60.6,ブレイク待ち
US,NWL,Newell Brands,6.110000133514404,99.0,74.9,0.21,0.79,0.7,51.6,ブレイク待ち
US,PAYC,Paycom,231.6699981689453,99.0,90.5,0.33,0.72,5.5,71.4,ブレイク待ち
US,ZBRA,Zebra Technologies,362.739990234375,98.0,87.5,0.25,0.66,0.1,44.5,ブレイク待ち
US,CORT,Corcept Therapeutics Incorporated,111.62000274658203,98.0,84.9,0.36,0.73,-2.8,38.0,ブレイク待ち
US,MLKN,"MillerKnoll, Inc.",22.920000076293945,98.0,83.6,0.27,0.72,-1.9,44.5,ブレイク待ち
US,PTGX,"Protagonist Therapeutics, Inc.",145.72000122070312,98.0,85.8,0.35,0.76,-2.0,31.6,ブレイク待ち
US,DAVE,"Dave, Inc.",380.69000244140625,97.0,74.7,0.45,0.78,6.6,60.7,ブレイク待ち
US,EPC,Edgewell Personal Care,28.8700008392334,97.0,92.4,0.33,0.61,1.4,56.3,ブレイク待ち
US,NSIT,"Insight Enterprises, Inc.",160.97999572753906,97.0,99.2,0.32,0.58,7.0,67.6,ブレイク待ち
US,NSP,Insperity,51.959999084472656,97.0,86.4,0.3,0.57,-0.1,56.9,ブレイク待ち
US,SAFT,"Safety Insurance Group, Inc.",103.1500015258789,97.0,98.2,0.02,0.61,-0.3,44.1,ブレイク待ち
US,GPC,Genuine Parts Company,138.0800018310547,96.0,77.8,0.26,0.56,2.4,63.3,ブレイク待ち
US,FIVN,"Five9, Inc.",33.27000045776367,96.0,91.3,0.27,0.56,2.3,58.4,ブレイク待ち
US,FRPT,Freshpet,70.23999786376953,96.0,60.2,0.39,0.78,-1.0,42.1,ブレイク待ち
US,GKOS,Glaukos Corp.,177.47000122070312,96.0,88.1,0.25,0.73,-1.8,36.6,ブレイク待ち
US,PAYO,Payoneer Global Inc.,7.170000076293945,96.0,99.7,0.24,0.39,0.7,60.0,ブレイク待ち
US,TECH,Bio-Techne,72.43000030517578,95.0,99.4,0.03,0.47,0.2,51.3,ブレイク待ち
US,GPN,Global Payments,92.54000091552734,95.0,90.4,0.34,0.72,2.1,58.5,ブレイク待ち
US,CNMD,CONMED Corporation,49.31999969482422,95.0,71.0,0.18,0.47,-1.5,50.6,ブレイク待ち
US,MKTX,MarketAxess,163.3800048828125,95.0,62.6,0.03,0.83,0.5,64.7,ブレイク待ち
US,MMSI,"Merit Medical Systems, Inc.",89.5999984741211,95.0,85.3,0.19,0.73,-0.1,49.5,ブレイク待ち
US,SDGR,"Schrödinger, Inc.",20.09000015258789,95.0,75.7,0.57,0.86,6.9,64.1,ブレイク待ち
US,ENVA,"Enova International, Inc.",230.5800018310547,94.0,77.6,0.53,0.84,-6.8,29.0,ブレイク待ち
US,OII,"Oceaneering International, Inc.",51.400001525878906,94.0,91.2,0.31,0.63,0.7,36.7,ブレイク待ち
US,RHI,Robert Half,42.58000183105469,94.0,83.4,0.32,0.75,-1.2,50.7,ブレイク待ち
US,SBH,"Sally Beauty Holdings, Inc.",16.700000762939453,94.0,80.9,0.32,0.78,1.4,58.5,ブレイク待ち
US,TGT,Target Corporation,164.44000244140625,93.0,92.8,0.53,0.7,4.4,67.4,ブレイク待ち
US,WDAY,"Workday, Inc.",195.7899932861328,93.0,61.2,0.47,0.69,2.8,53.6,ブレイク待ち
US,CON,"Concentra Group Holdings Parent, Inc.",34.470001220703125,93.0,91.8,0.33,0.69,1.4,34.4,ブレイク待ち
US,EVTC,"EVERTEC, Inc.",30.350000381469727,93.0,64.6,0.29,0.73,0.3,49.6,ブレイク待ち
US,FA,First Advantage Corporation,21.3799991607666,93.0,76.9,0.42,0.61,0.7,61.2,ブレイク待ち
US,KMX,"CarMax, Inc.",63.290000915527344,93.0,94.3,0.43,0.49,4.9,67.7,ブレイク待ち
US,LTH,"Life Time Group Holdings, Inc.",43.22999954223633,93.0,82.7,0.34,0.87,-2.0,37.6,ブレイク待ち
US,BAX,Baxter International,25.829999923706055,92.0,70.8,0.27,0.67,-3.0,48.9,ブレイク待ち
US,BLFS,"BioLife Solutions, Inc.",35.25,92.0,85.9,0.33,0.75,-0.6,48.7,ブレイク待ち
US,NEOG,Neogen,11.829999923706055,92.0,87.2,0.25,0.88,1.3,49.2,ブレイク待ち
US,REGN,Regeneron Pharmaceuticals,827.719970703125,91.0,90.1,0.32,0.81,2.4,55.8,ブレイク待ち
US,ACAD,Acadia Pharmaceuticals,28.020000457763672,91.0,73.9,0.33,0.83,-3.1,43.1,ブレイク待ち
US,DV,DoubleVerify Holdings Inc.,13.359999656677246,91.0,72.2,0.06,0.47,2.2,60.7,ブレイク待ち
US,PLTR,Palantir Technologies,174.3300018310547,90.0,67.2,0.28,0.76,1.0,51.3,ブレイク待ち
US,TMO,Thermo Fisher Scientific,613.780029296875,90.0,84.3,0.35,0.74,1.4,63.3,ブレイク待ち
US,FTDR,"Frontdoor, Inc.",82.5999984741211,90.0,75.9,0.41,0.75,-0.2,44.9,ブレイク待ち
US,SABR,Sabre,2.130000114440918,90.0,88.9,0.5,0.74,0.2,48.4,ブレイク待ち
US,UFPT,"UFP Technologies, Inc.",288.7900085449219,90.0,69.7,0.4,0.7,-6.2,15.9,ブレイク待ち
US,JKHY,Jack Henry & Associates,165.63999938964844,89.0,61.6,0.48,0.63,2.5,72.5,ブレイク待ち
US,WTW,Willis Towers Watson,334.739990234375,89.0,83.9,0.26,0.71,-1.3,56.8,ブレイク待ち
US,IPAR,"Inter Parfums, Inc.",116.69000244140625,89.0,75.8,0.33,0.71,-1.0,64.1,ブレイク待ち
US,RCUS,"Arcus Biosciences, Inc.",29.65999984741211,89.0,90.0,0.37,0.82,0.7,50.6,ブレイク待ち
US,ANET,Arista Networks,193.77999877929688,88.0,79.0,0.47,0.59,0.0,43.5,ブレイク待ち
US,AGYS,"Agilysys, Inc.",111.36000061035156,88.0,59.5,0.46,0.69,-1.1,50.1,ブレイク待ち
US,NIC,Nicolet Bankshares,172.1199951171875,88.0,88.0,0.41,0.56,-0.7,37.1,ブレイク待ち
US,PLMR,"Palomar Holdings, Inc.",136.5800018310547,88.0,76.4,0.37,0.65,3.8,73.6,ブレイク待ち
US,AMGN,Amgen,437.2300109863281,87.0,94.5,0.36,0.79,2.9,61.6,ブレイク待ち
US,INCY,Incyte,126.75,87.0,88.6,0.36,0.8,2.2,57.1,ブレイク待ち
US,SWK,Stanley Black & Decker,97.36000061035156,87.0,82.9,0.4,0.88,-2.4,43.2,ブレイク待ち
US,ACIW,ACI Worldwide,52.95000076293945,87.0,64.7,0.22,0.7,-0.8,55.1,ブレイク待ち
US,ALRM,"Alarm.Com, Inc.",56.47999954223633,87.0,90.0,0.27,0.79,-0.1,58.7,ブレイク待ち
US,TPC,Tutor Perini Corporation,88.20999908447266,87.0,68.3,0.5,0.56,-3.2,31.5,ブレイク待ち
US,USPH,"U.S. Physical Therapy, Inc.",79.3499984741211,87.0,59.9,0.31,0.62,0.6,55.2,ブレイク待ち
US,AMP,Ameriprise Financial,560.5599975585938,86.0,92.0,0.24,0.79,0.4,49.3,ブレイク待ち
US,SCHW,Charles Schwab Corporation,109.29000091552734,86.0,82.9,0.3,0.74,-0.2,46.7,ブレイク待ち
US,LH,Labcorp,326.8900146484375,86.0,84.7,0.3,0.89,0.2,54.4,ブレイク待ち
US,NOG,"Northern Oil and Gas, Inc.",25.920000076293945,86.0,62.5,0.53,0.66,5.1,53.6,ブレイク待ち
US,SCL,Stepan Company,63.41999816894531,86.0,82.5,0.36,0.8,-0.3,41.5,ブレイク待ち
US,BDX,Becton Dickinson,184.74000549316406,85.0,87.3,0.33,0.76,0.7,55.4,ブレイク待ち
US,TRV,Travelers Companies (The),369.3500061035156,85.0,80.0,0.23,0.76,-0.5,55.3,ブレイク待ち
US,VRTX,Vertex Pharmaceuticals,546.1199951171875,85.0,92.4,0.46,0.7,3.5,65.0,ブレイク待ち
US,BFH,"Bread Financial Holdings, Inc.",110.87000274658203,85.0,94.0,0.59,0.83,2.2,49.4,ブレイク待ち
US,DNOW,NOW Inc,16.1200008392334,85.0,82.0,0.39,0.69,1.9,49.5,ブレイク待ち
US,ICUI,ICU Medical,167.5800018310547,85.0,68.6,0.42,0.87,-5.5,23.0,ブレイク待ち
US,XYZ,"Block, Inc.",82.76000213623047,84.0,89.3,0.46,0.89,1.5,55.7,ブレイク待ち
US,DLTR,Dollar Tree,131.4199981689453,84.0,81.0,0.6,0.69,0.9,52.8,ブレイク待ち
US,IVZ,Invesco,33.06999969482422,84.0,95.5,0.32,0.78,2.7,54.1,ブレイク待ち
US,PAYX,Paychex,121.70999908447266,84.0,68.8,0.27,0.79,-0.8,58.4,ブレイク待ち
US,ZD,Ziff Davis,55.70000076293945,84.0,93.4,0.32,0.9,1.3,61.1,ブレイク待ち
US,COR,Cencora,330.95001220703125,83.0,64.9,0.53,0.88,3.0,68.6,ブレイク待ち
US,DXCM,Dexcom,87.9000015258789,83.0,87.8,0.32,0.47,-1.1,46.5,ブレイク待ち
US,KNTK,"Kinetik Holdings, Inc.",54.43000030517578,83.0,93.3,0.56,0.68,3.0,59.8,ブレイク待ち
US,LGND,"Ligand Pharmaceuticals, Inc.",285.6000061035156,83.0,75.1,0.29,0.5,-1.4,43.3,ブレイク待ち
US,MATX,"Matson, Inc.",225.58999633789062,83.0,96.4,0.59,0.89,4.1,60.2,ブレイク待ち
US,SXT,Sensient Technologies,134.83999633789062,83.0,92.9,0.32,0.66,1.6,53.4,ブレイク待ち
US,WSBC,WesBanco,41.33000183105469,83.0,87.4,0.47,0.89,-0.1,38.2,ブレイク待ち
US,ADP,Automatic Data Processing,277.6199951171875,82.0,78.1,0.3,0.78,0.3,64.7,ブレイク待ち
US,CPAY,Corpay,416.3699951171875,82.0,93.6,0.35,0.73,2.2,58.6,ブレイク待ち
US,MSFT,Microsoft,499.70001220703125,82.0,73.6,0.24,0.57,0.9,62.1,ブレイク待ち
US,STT,State Street Corporation,194.25999450683594,82.0,98.2,0.38,0.65,2.6,51.9,ブレイク待ち
US,HCI,"HCI Group, Inc.",187.63999938964844,82.0,65.2,0.33,0.78,1.7,63.0,ブレイク待ち
US,MD,Pediatrix Medical Group,27.030000686645508,82.0,92.6,0.4,0.84,2.1,61.9,ブレイク待ち
US,APH,Amphenol,82.77999877929688,81.0,81.4,0.55,0.86,1.3,44.3,ブレイク待ち
