date,market,ticker,name,high,close,change_pct
2026-08-10,JP,6098.T,リクルートHD,16165.0,16165.0,22.79
2026-08-07,US,ABNB,Airbnb,178.48,178.07,17.43
2026-08-07,US,FAST,Fastenal,51.9,51.84,2.05
2026-08-07,US,GRMN,Garmin,312.7,310.89,2.99
2026-08-07,US,HPQ,HP Inc.,30.06,30.05,6.64
2026-08-07,US,LH,Labcorp,319.94,319.17,0.83
2026-08-07,US,SWK,Stanley Black & Decker,104.4,103.89,2.82
2026-08-07,US,URI,United Rentals,1179.18,1162.84,0.02
2026-08-07,US,ZBRA,Zebra Technologies,383.63,376.49,3.36
