date,market,ticker,name,high,close,change_pct
2026-09-11,JP,9432.T,NTT,176.4,175.7,0.29
2026-09-11,US,BBY,Best Buy,91.37,90.8,3.08
2026-09-11,US,DELL,Dell Technologies,567.75,567.29,11.98
2026-09-11,US,EXPD,Expeditors International,193.15,192.6,1.73
2026-09-11,US,HPQ,HP Inc.,36.22,35.48,8.4
2026-09-11,US,MPC,Marathon Petroleum,409.11,395.93,0.89
2026-09-11,US,PSX,Phillips 66,265.33,259.47,0.37
2026-09-11,US,SWKS,Skyworks Solutions,92.3,88.35,5.14
2026-09-11,US,VLO,Valero Energy,399.26,390.42,1.29
