date,market,ticker,name,high,close,change_pct
2026-09-25,US,AMD,Advanced Micro Devices,638.95,629.26,2.38
2026-09-25,US,HPE,Hewlett Packard Enterprise,65.65,63.52,1.91
2026-09-25,US,MRNA,Moderna,202.67,194.82,6.98
